Day,W1_1,W1_2,W4_1,W4_2,W8_1,W8_2,W8_3,W8_4
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Day_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Day_13,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Day_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Day_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Day_14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Day_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Day_15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Day_17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
